STNAME,CTYNAME,YEAR,POPULATION
Colorado,Yuma County,2007,9580
Colorado,Adams County,2008,429597
Colorado,Alamosa County,2008,15441
Colorado,Arapahoe County,2008,554372
Colorado,Archuleta County,2008,12497
Colorado,Baca County,2008,3782
Colorado,Bent County,2008,6058
Colorado,Boulder County,2008,300452
Colorado,Broomfield County,2008,54813
Colorado,Chaffee County,2008,17000
Colorado,Cheyenne County,2008,1779
Colorado,Clear Creek County,2008,8910
Colorado,Conejos County,2008,7980
Colorado,Costilla County,2008,3246
Colorado,Crowley County,2008,6498
Colorado,Custer County,2008,3944
Colorado,Delta County,2008,30834
Colorado,Denver County,2008,593086
Colorado,Dolores County,2008,1954
Colorado,Douglas County,2008,281138
Colorado,Eagle County,2008,52019
Colorado,Elbert County,2008,22938
Colorado,El Paso County,2008,595359
Colorado,Fremont County,2008,47677
Colorado,Garfield County,2008,54838
Colorado,Gilpin County,2008,5238
Colorado,Grand County,2008,13775
Colorado,Gunnison County,2008,15222
Colorado,Hinsdale County,2008,818
Colorado,Huerfano County,2008,7765
Colorado,Jackson County,2008,1340
Colorado,Jefferson County,2008,533295
Colorado,Kiowa County,2008,1272
Colorado,Kit Carson County,2008,8128
Colorado,Lake County,2008,7999
Colorado,La Plata County,2008,50633
Colorado,Larimer County,2008,292889
Colorado,Las Animas County,2008,15901
Colorado,Lincoln County,2008,5208
Colorado,Logan County,2008,20718
Colorado,Mesa County,2008,141905
Colorado,Mineral County,2008,950
Colorado,Moffat County,2008,13822
Colorado,Montezuma County,2008,25150
Colorado,Montrose County,2008,40484
Colorado,Morgan County,2008,27540
Colorado,Otero County,2008,18639
Colorado,Ouray County,2008,4588
Colorado,Park County,2008,16997
Colorado,Phillips County,2008,4448
Colorado,Pitkin County,2008,15616
Colorado,Prowers County,2008,12989
Colorado,Pueblo County,2008,156009
Colorado,Rio Blanco County,2008,6318
Colorado,Rio Grande County,2008,11632
Colorado,Routt County,2008,22965
Colorado,Saguache County,2008,7018
Colorado,San Juan County,2008,571
Colorado,San Miguel County,2008,7527
Colorado,Sedgwick County,2008,2348
Colorado,Summit County,2008,26724
Colorado,Teller County,2008,21616
Colorado,Washington County,2008,4472
Colorado,Weld County,2008,248852
Colorado,Yuma County,2008,9620
Colorado,Adams County,2009,440994
Colorado,Alamosa County,2009,15424
Colorado,Arapahoe County,2009,565360
Colorado,Archuleta County,2009,12430
Colorado,Baca County,2009,3723
Colorado,Bent County,2009,6560
Colorado,Boulder County,2009,303482
Colorado,Broomfield County,2009,55990
Colorado,Chaffee County,2009,17156
Colorado,Cheyenne County,2009,1746
Colorado,Clear Creek County,2009,8706
Colorado,Conejos County,2009,7844
Colorado,Costilla County,2009,3148
Colorado,Crowley County,2009,6403
Colorado,Custer County,2009,4000
Colorado,Delta County,2009,31322
Colorado,Denver County,2009,610345
Colorado,Dolores County,2009,1940
Colorado,Douglas County,2009,288225
Colorado,Eagle County,2009,53653
Colorado,Elbert County,2009,23287
Colorado,El Paso County,2009,604542
Colorado,Fremont County,2009,47815
Colorado,Garfield County,2009,56298
Colorado,Gilpin County,2009,5604
Colorado,Grand County,2009,13911
Colorado,Gunnison County,2009,15350
Colorado,Hinsdale County,2009,821
Colorado,Huerfano County,2009,7558
Colorado,Jackson County,2009,1369
Colorado,Jefferson County,2009,536922
Colorado,Kiowa County,2009,1238
Colorado,Kit Carson County,2009,8402
Colorado,Lake County,2009,8046
Colorado,La Plata County,2009,51464
Colorado,Larimer County,2009,298382
Colorado,Las Animas County,2009,16020
Colorado,Lincoln County,2009,5169
Colorado,Logan County,2009,20772
Colorado,Mesa County,2009,146093
Colorado,Mineral County,2009,912
Colorado,Moffat County,2009,13980
Colorado,Montezuma County,2009,25368
Colorado,Montrose County,2009,41412
Colorado,Morgan County,2009,27850
Colorado,Otero County,2009,18670
Colorado,Ouray County,2009,4602
Colorado,Park County,2009,16762
Colorado,Phillips County,2009,4472
Colorado,Pitkin County,2009,16043
Colorado,Prowers County,2009,12982
Colorado,Pueblo County,2009,157224
Colorado,Rio Blanco County,2009,6534
Colorado,Rio Grande County,2009,11581
Colorado,Routt County,2009,23469
Colorado,Saguache County,2009,7097
Colorado,San Juan County,2009,555
Colorado,San Miguel County,2009,7558
Colorado,Sedgwick County,2009,2326
Colorado,Summit County,2009,27239
Colorado,Teller County,2009,21685
Colorado,Washington County,2009,4420
Colorado,Weld County,2009,254759
Colorado,Yuma County,2009,9734
Colorado,Adams County,2010,443692
Colorado,Alamosa County,2010,15515
Colorado,Arapahoe County,2010,575124
Colorado,Archuleta County,2010,12048
Colorado,Baca County,2010,3807
Colorado,Bent County,2010,6500
Colorado,Boulder County,2010,295056
Colorado,Broomfield County,2010,56212
Colorado,Chaffee County,2010,17808
Colorado,Cheyenne County,2010,1833
Colorado,Clear Creek County,2010,9084
Colorado,Conejos County,2010,8312
Colorado,Costilla County,2010,3529
Colorado,Crowley County,2010,5859
Colorado,Custer County,2010,4278
Colorado,Delta County,2010,30858
Colorado,Denver County,2010,603012
Colorado,Dolores County,2010,2069
Colorado,Douglas County,2010,287011
Colorado,Eagle County,2010,52098
Colorado,Elbert County,2010,23137
Colorado,El Paso County,2010,627088
Colorado,Fremont County,2010,46834
Colorado,Garfield County,2010,56072
Colorado,Gilpin County,2010,5471
Colorado,Grand County,2010,14795
Colorado,Gunnison County,2010,15290
Colorado,Hinsdale County,2010,844
Colorado,Huerfano County,2010,6681
Colorado,Jackson County,2010,1388
Colorado,Jefferson County,2010,535567
Colorado,Kiowa County,2010,1404
Colorado,Kit Carson County,2010,8271
Colorado,Lake County,2010,7263
Colorado,La Plata County,2010,51416
Colorado,Larimer County,2010,300453
Colorado,Las Animas County,2010,15422
Colorado,Lincoln County,2010,5471
Colorado,Logan County,2010,22749
Colorado,Mesa County,2010,146266
Colorado,Mineral County,2010,704
Colorado,Moffat County,2010,13795
Colorado,Montezuma County,2010,25576
Colorado,Montrose County,2010,41182
Colorado,Morgan County,2010,28243
Colorado,Otero County,2010,18857
Colorado,Ouray County,2010,4457
Colorado,Park County,2010,16278
Colorado,Phillips County,2010,4471
Colorado,Pitkin County,2010,17156
Colorado,Prowers County,2010,12546
Colorado,Pueblo County,2010,159401
Colorado,Rio Blanco County,2010,6623
Colorado,Rio Grande County,2010,12022
Colorado,Routt County,2010,23434
Colorado,Saguache County,2010,6135
Colorado,San Juan County,2010,708
Colorado,San Miguel County,2010,7358
Colorado,Sedgwick County,2010,2371
Colorado,Summit County,2010,28075
Colorado,Teller County,2010,23474
Colorado,Washington County,2010,4808
Colorado,Weld County,2010,254224
Colorado,Yuma County,2010,10054
Colorado,Adams County,2011,452209
Colorado,Alamosa County,2011,15715
Colorado,Arapahoe County,2011,586433
Colorado,Archuleta County,2011,12027
Colorado,Baca County,2011,3779
Colorado,Bent County,2011,6424
Colorado,Boulder County,2011,300045
Colorado,Broomfield County,2011,57485
Colorado,Chaffee County,2011,18035
Colorado,Cheyenne County,2011,1863
Colorado,Clear Creek County,2011,9012
Colorado,Conejos County,2011,8291
Colorado,Costilla County,2011,3640
Colorado,Crowley County,2011,5884
Colorado,Custer County,2011,4224
Colorado,Delta County,2011,30398
Colorado,Denver County,2011,620250
Colorado,Dolores County,2011,2044
Colorado,Douglas County,2011,292626
Colorado,Eagle County,2011,52048
Colorado,Elbert County,2011,23175
Colorado,El Paso County,2011,637376
Colorado,Fremont County,2011,47393
Colorado,Garfield County,2011,56049
Colorado,Gilpin County,2011,5429
Colorado,Grand County,2011,14564
Colorado,Gunnison County,2011,15267
Colorado,Hinsdale County,2011,825
Colorado,Huerfano County,2011,6527
Colorado,Jackson County,2011,1357
Colorado,Jefferson County,2011,540582
Colorado,Kiowa County,2011,1432
Colorado,Kit Carson County,2011,8183
Colorado,Lake County,2011,7344
Colorado,La Plata County,2011,51886
Colorado,Larimer County,2011,305320
Colorado,Las Animas County,2011,15054
Colorado,Lincoln County,2011,5420
Colorado,Logan County,2011,22577
Colorado,Mesa County,2011,147205
Colorado,Mineral County,2011,711
Colorado,Moffat County,2011,13424
Colorado,Montezuma County,2011,25489
Colorado,Montrose County,2011,40980
Colorado,Morgan County,2011,28450
Colorado,Otero County,2011,18837
Colorado,Ouray County,2011,4424
Colorado,Park County,2011,16060
Colorado,Phillips County,2011,4402
Colorado,Pitkin County,2011,17177
Colorado,Prowers County,2011,12500
Colorado,Pueblo County,2011,160208
Colorado,Rio Blanco County,2011,6751
Colorado,Rio Grande County,2011,11914
Colorado,Routt County,2011,23256
Colorado,Saguache County,2011,6187
Colorado,San Juan County,2011,690
Colorado,San Miguel County,2011,7491
Colorado,Sedgwick County,2011,2371
Colorado,Summit County,2011,28048
Colorado,Teller County,2011,23378
Colorado,Washington County,2011,4750
Colorado,Weld County,2011,258867
Colorado,Yuma County,2011,10138
Colorado,Adams County,2012,460568
Colorado,Alamosa County,2012,15685
Colorado,Arapahoe County,2012,597052
Colorado,Archuleta County,2012,12141
Colorado,Baca County,2012,3722
Colorado,Bent County,2012,5850
Colorado,Boulder County,2012,304717
Colorado,Broomfield County,2012,58971
Colorado,Chaffee County,2012,18164
Colorado,Cheyenne County,2012,1871
Colorado,Clear Creek County,2012,9017
Colorado,Conejos County,2012,8248
Colorado,Costilla County,2012,3601
Colorado,Crowley County,2012,5468
Colorado,Custer County,2012,4217
Colorado,Delta County,2012,30473
Colorado,Denver County,2012,634965
Colorado,Dolores County,2012,2009
Colorado,Douglas County,2012,298826
Colorado,Eagle County,2012,52330
Colorado,Elbert County,2012,23276
Colorado,El Paso County,2012,645900
Colorado,Fremont County,2012,47072
Colorado,Garfield County,2012,56765
Colorado,Gilpin County,2012,5432
Colorado,Grand County,2012,14227
Colorado,Gunnison County,2012,15390
Colorado,Hinsdale County,2012,802
Colorado,Huerfano County,2012,6567
Colorado,Jackson County,2012,1325
Colorado,Jefferson County,2012,546736
Colorado,Kiowa County,2012,1410
Colorado,Kit Carson County,2012,8088
Colorado,Lake County,2012,7259
Colorado,La Plata County,2012,52489
Colorado,Larimer County,2012,310983
Colorado,Las Animas County,2012,14996
Colorado,Lincoln County,2012,5441
Colorado,Logan County,2012,22360
Colorado,Mesa County,2012,147360
Colorado,Mineral County,2012,719
Colorado,Moffat County,2012,13172
Colorado,Montezuma County,2012,25497
Colorado,Montrose County,2012,40675
Colorado,Morgan County,2012,28243
Colorado,Otero County,2012,18631
Colorado,Ouray County,2012,4508
Colorado,Park County,2012,16052
Colorado,Phillips County,2012,4417
Colorado,Pitkin County,2012,17303
Colorado,Prowers County,2012,12422
Colorado,Pueblo County,2012,160763
Colorado,Rio Blanco County,2012,6763
Colorado,Rio Grande County,2012,11867
Colorado,Routt County,2012,23283
Colorado,Saguache County,2012,6331
Colorado,San Juan County,2012,692
Colorado,San Miguel County,2012,7588
Colorado,Sedgwick County,2012,2377
Colorado,Summit County,2012,28307
Colorado,Teller County,2012,23456
Colorado,Washington County,2012,4689
Colorado,Weld County,2012,264025
Colorado,Yuma County,2012,10107
Colorado,Adams County,2013,469995
Colorado,Alamosa County,2013,15794
Colorado,Arapahoe County,2013,609089
Colorado,Archuleta County,2013,12225
Colorado,Baca County,2013,3656
Colorado,Bent County,2013,5759
Colorado,Boulder County,2013,309538
Colorado,Broomfield County,2013,60158
Colorado,Chaffee County,2013,18375
Colorado,Cheyenne County,2013,1878
Colorado,Clear Creek County,2013,9025
Colorado,Conejos County,2013,8199
Colorado,Costilla County,2013,3540
Colorado,Crowley County,2013,5352
Colorado,Custer County,2013,4260
Colorado,Delta County,2013,30349
Colorado,Denver County,2013,649270
Colorado,Dolores County,2013,2033
Colorado,Douglas County,2013,306407
Colorado,Eagle County,2013,52814
Colorado,Elbert County,2013,23543
Colorado,El Paso County,2013,655178
Colorado,Fremont County,2013,46360
Colorado,Garfield County,2013,56945
Colorado,Gilpin County,2013,5535
Colorado,Grand County,2013,14320
Colorado,Gunnison County,2013,15597
Colorado,Hinsdale County,2013,803
Colorado,Huerfano County,2013,6465
Colorado,Jackson County,2013,1338
Colorado,Jefferson County,2013,552242
Colorado,Kiowa County,2013,1393
Colorado,Kit Carson County,2013,8259
Colorado,Lake County,2013,7276
Colorado,La Plata County,2013,53432
Colorado,Larimer County,2013,316426
Colorado,Las Animas County,2013,14404
Colorado,Lincoln County,2013,5435
Colorado,Logan County,2013,22182
Colorado,Mesa County,2013,147249
Colorado,Mineral County,2013,732
Colorado,Moffat County,2013,13129
Colorado,Montezuma County,2013,25575
Colorado,Montrose County,2013,40584
Colorado,Morgan County,2013,28217
Colorado,Otero County,2013,18449
Colorado,Ouray County,2013,4554
Colorado,Park County,2013,16190
Colorado,Phillips County,2013,4384
Colorado,Pitkin County,2013,17474
Colorado,Prowers County,2013,12319
Colorado,Pueblo County,2013,161096
Colorado,Rio Blanco County,2013,6699
Colorado,Rio Grande County,2013,11674
Colorado,Routt County,2013,23610
Colorado,Saguache County,2013,6240
Colorado,San Juan County,2013,692
Colorado,San Miguel County,2013,7632
Colorado,Sedgwick County,2013,2338
Colorado,Summit County,2013,28741
Colorado,Teller County,2013,23372
Colorado,Washington County,2013,4731
Colorado,Weld County,2013,270105
Colorado,Yuma County,2013,10139
Colorado,Adams County,2014,479954
Colorado,Alamosa County,2014,15807
Colorado,Arapahoe County,2014,619681
Colorado,Archuleta County,2014,12240
Colorado,Baca County,2014,3586
Colorado,Bent County,2014,5821
Colorado,Boulder County,2014,312525
Colorado,Broomfield County,2014,61791
Colorado,Chaffee County,2014,18471
Colorado,Cheyenne County,2014,1845
Colorado,Clear Creek County,2014,9124
Colorado,Conejos County,2014,8230
Colorado,Costilla County,2014,3560
Colorado,Crowley County,2014,5610
Colorado,Custer County,2014,4339
Colorado,Delta County,2014,29973
Colorado,Denver County,2014,664540
Colorado,Dolores County,2014,1976
Colorado,Douglas County,2014,314783
Colorado,Eagle County,2014,53276
Colorado,Elbert County,2014,24035
Colorado,El Paso County,2014,662968
Colorado,Fremont County,2014,46185
Colorado,Garfield County,2014,57174
Colorado,Gilpin County,2014,5754
Colorado,Grand County,2014,14569
Colorado,Gunnison County,2014,15786
Colorado,Hinsdale County,2014,772
Colorado,Huerfano County,2014,6399
Colorado,Jackson County,2014,1385
Colorado,Jefferson County,2014,559099
Colorado,Kiowa County,2014,1382
Colorado,Kit Carson County,2014,8028
Colorado,Lake County,2014,7333
Colorado,La Plata County,2014,53941
Colorado,Larimer County,2014,324272
Colorado,Las Animas County,2014,14054
Colorado,Lincoln County,2014,5503
Colorado,Logan County,2014,22446
Colorado,Mesa County,2014,147215
Colorado,Mineral County,2014,703
Colorado,Moffat County,2014,12941
Colorado,Montezuma County,2014,25551
Colorado,Montrose County,2014,40622
Colorado,Morgan County,2014,28098
Colorado,Otero County,2014,18334
Colorado,Ouray County,2014,4576
Colorado,Park County,2014,16392
Colorado,Phillips County,2014,4394
Colorado,Pitkin County,2014,17730
Colorado,Prowers County,2014,12064
Colorado,Pueblo County,2014,161434
Colorado,Rio Blanco County,2014,6604
Colorado,Rio Grande County,2014,11505
Colorado,Routt County,2014,24085
Colorado,Saguache County,2014,6195
Colorado,San Juan County,2014,712
Colorado,San Miguel County,2014,7751
Colorado,Sedgwick County,2014,2332
Colorado,Summit County,2014,29333
Colorado,Teller County,2014,23458
Colorado,Washington County,2014,4720
Colorado,Weld County,2014,277480
Colorado,Yuma County,2014,10191
Colorado,Adams County,2015,490448
Colorado,Alamosa County,2015,15894
Colorado,Arapahoe County,2015,631688
Colorado,Archuleta County,2015,12399
Colorado,Baca County,2015,3554
Colorado,Bent County,2015,5891
Colorado,Boulder County,2015,318408
Colorado,Broomfield County,2015,64914
Colorado,Chaffee County,2015,18635
Colorado,Cheyenne County,2015,1826
Colorado,Clear Creek County,2015,9246
Colorado,Conejos County,2015,8064
Colorado,Costilla County,2015,3576
Colorado,Crowley County,2015,5633
Colorado,Custer County,2015,4434
Colorado,Delta County,2015,29925
Colorado,Denver County,2015,683328
Colorado,Dolores County,2015,1980
Colorado,Douglas County,2015,322333
Colorado,Eagle County,2015,53863
Colorado,Elbert County,2015,24634
Colorado,El Paso County,2015,674094
Colorado,Fremont County,2015,46327
Colorado,Garfield County,2015,57724
Colorado,Gilpin County,2015,5813
Colorado,Grand County,2015,14742
Colorado,Gunnison County,2015,16125
Colorado,Hinsdale County,2015,762
Colorado,Huerfano County,2015,6408
Colorado,Jackson County,2015,1352
Colorado,Jefferson County,2015,565240
Colorado,Kiowa County,2015,1386
Colorado,Kit Carson County,2015,8223
Colorado,Lake County,2015,7455
Colorado,La Plata County,2015,54776
Colorado,Larimer County,2015,333637
Colorado,Las Animas County,2015,14048
Colorado,Lincoln County,2015,5545
Colorado,Logan County,2015,22484
Colorado,Mesa County,2015,148159
Colorado,Mineral County,2015,742
Colorado,Moffat County,2015,12946
Colorado,Montezuma County,2015,25763
Colorado,Montrose County,2015,40609
Colorado,Morgan County,2015,28245
Colorado,Otero County,2015,18182
Colorado,Ouray County,2015,4611
Colorado,Park County,2015,16739
Colorado,Phillips County,2015,4328
Colorado,Pitkin County,2015,17962
Colorado,Prowers County,2015,11937
Colorado,Pueblo County,2015,163101
Colorado,Rio Blanco County,2015,6487
Colorado,Rio Grande County,2015,11355
Colorado,Routt County,2015,24388
Colorado,Saguache County,2015,6250
Colorado,San Juan County,2015,690
Colorado,San Miguel County,2015,7850
Colorado,Sedgwick County,2015,2373
Colorado,Summit County,2015,30064
Colorado,Teller County,2015,23421
Colorado,Washington County,2015,4775
Colorado,Weld County,2015,286493
Colorado,Yuma County,2015,10044
Colorado,Adams County,2016,497735
Colorado,Alamosa County,2016,16047
Colorado,Arapahoe County,2016,639605
Colorado,Archuleta County,2016,12834
Colorado,Baca County,2016,3534
Colorado,Bent County,2016,5832
Colorado,Boulder County,2016,321761
Colorado,Broomfield County,2016,66596
Colorado,Chaffee County,2016,19140
Colorado,Cheyenne County,2016,1848
Colorado,Clear Creek County,2016,9355
Colorado,Conejos County,2016,8044
Colorado,Costilla County,2016,3692
Colorado,Crowley County,2016,5276
Colorado,Custer County,2016,4581
Colorado,Delta County,2016,30352
Colorado,Denver County,2016,696273
Colorado,Dolores County,2016,2055
Colorado,Douglas County,2016,328680
Colorado,Eagle County,2016,54578
Colorado,Elbert County,2016,25130
Colorado,El Paso County,2016,688671
Colorado,Fremont County,2016,47047
Colorado,Garfield County,2016,58839
Colorado,Gilpin County,2016,5920
Colorado,Grand County,2016,15198
Colorado,Gunnison County,2016,16447
Colorado,Hinsdale County,2016,783
Colorado,Huerfano County,2016,6583
Colorado,Jackson County,2016,1356
Colorado,Jefferson County,2016,571823
Colorado,Kiowa County,2016,1346
Colorado,Kit Carson County,2016,7632
Colorado,Lake County,2016,7591
Colorado,La Plata County,2016,55459
Colorado,Larimer County,2016,339394
Colorado,Las Animas County,2016,14085
Colorado,Lincoln County,2016,5546
Colorado,Logan County,2016,22427
Colorado,Mesa County,2016,149882
Colorado,Mineral County,2016,756
Colorado,Moffat County,2016,13155
Colorado,Montezuma County,2016,26063
Colorado,Montrose County,2016,41183
Colorado,Morgan County,2016,28178
Colorado,Otero County,2016,18279
Colorado,Ouray County,2016,4794
Colorado,Park County,2016,17372
Colorado,Phillips County,2016,4307
Colorado,Pitkin County,2016,18009
Colorado,Prowers County,2016,11937
Colorado,Pueblo County,2016,164883
Colorado,Rio Blanco County,2016,6443
Colorado,Rio Grande County,2016,11354
Colorado,Routt County,2016,24737
Colorado,Saguache County,2016,6413
Colorado,San Juan County,2016,691
Colorado,San Miguel County,2016,8032
Colorado,Sedgwick County,2016,2399
Colorado,Summit County,2016,30573
Colorado,Teller County,2016,24098
Colorado,Washington County,2016,4824
Colorado,Weld County,2016,296330
Colorado,Yuma County,2016,10057
Colorado,Adams County,2017,503717
Colorado,Alamosa County,2017,16102
Colorado,Arapahoe County,2017,645080
Colorado,Archuleta County,2017,13312
Colorado,Baca County,2017,3554
Colorado,Bent County,2017,5828
Colorado,Boulder County,2017,323019
Colorado,Broomfield County,2017,68340
Colorado,Chaffee County,2017,19700
Colorado,Cheyenne County,2017,1849
Colorado,Clear Creek County,2017,9573
Colorado,Conejos County,2017,8141
Colorado,Costilla County,2017,3758
Colorado,Crowley County,2017,5820
Colorado,Custer County,2017,4861
Colorado,Delta County,2017,30516
Colorado,Denver County,2017,704869
Colorado,Dolores County,2017,2044
Colorado,Douglas County,2017,336347
Colorado,Eagle County,2017,55022
Colorado,Elbert County,2017,25735
Colorado,El Paso County,2017,700838
Colorado,Fremont County,2017,47633
Colorado,Garfield County,2017,59065
Colorado,Gilpin County,2017,6024
Colorado,Grand County,2017,15385
Colorado,Gunnison County,2017,16896
Colorado,Hinsdale County,2017,788
Colorado,Huerfano County,2017,6632
Colorado,Jackson County,2017,1376
Colorado,Jefferson County,2017,576041
Colorado,Kiowa County,2017,1368
Colorado,Kit Carson County,2017,7149
Colorado,Lake County,2017,7769
Colorado,La Plata County,2017,55717
Colorado,Larimer County,2017,344509
Colorado,Las Animas County,2017,14237
Colorado,Lincoln County,2017,5526
Colorado,Logan County,2017,22314
Colorado,Mesa County,2017,151435
Colorado,Mineral County,2017,753
Colorado,Moffat County,2017,13095
Colorado,Montezuma County,2017,26187
Colorado,Montrose County,2017,41795
Colorado,Morgan County,2017,28275
Colorado,Otero County,2017,18344
Colorado,Ouray County,2017,4815
Colorado,Park County,2017,17935
Colorado,Phillips County,2017,4339
Colorado,Pitkin County,2017,18027
Colorado,Prowers County,2017,11990
Colorado,Pueblo County,2017,166370
Colorado,Rio Blanco County,2017,6362
Colorado,Rio Grande County,2017,11300
Colorado,Routt County,2017,25220
Colorado,Saguache County,2017,6632
Colorado,San Juan County,2017,713
Colorado,San Miguel County,2017,8049
Colorado,Sedgwick County,2017,2314
Colorado,Summit County,2017,30848
Colorado,Teller County,2017,24713
Colorado,Washington County,2017,4909
Colorado,Weld County,2017,306571
Colorado,Yuma County,2017,9976
Colorado,Adams County,2018,511485
Colorado,Alamosa County,2018,16235
Colorado,Arapahoe County,2018,652395
Colorado,Archuleta County,2018,13670
Colorado,Baca County,2018,3587
Colorado,Bent County,2018,5793
Colorado,Boulder County,2018,325438
Colorado,Broomfield County,2018,69431
Colorado,Chaffee County,2018,20066
Colorado,Cheyenne County,2018,1864
Colorado,Clear Creek County,2018,9552
Colorado,Conejos County,2018,8154
Colorado,Costilla County,2018,3803
Colorado,Crowley County,2018,5886
Colorado,Custer County,2018,4962
Colorado,Delta County,2018,30835
Colorado,Denver County,2018,716340
Colorado,Dolores County,2018,2056
Colorado,Douglas County,2018,343780
Colorado,Eagle County,2018,55087
Colorado,Elbert County,2018,26267
Colorado,El Paso County,2018,712746
Colorado,Fremont County,2018,48070
Colorado,Garfield County,2018,59722
Colorado,Gilpin County,2018,6131
Colorado,Grand County,2018,15556
Colorado,Gunnison County,2018,17177
Colorado,Hinsdale County,2018,786
Colorado,Huerfano County,2018,6877
Colorado,Jackson County,2018,1403
Colorado,Jefferson County,2018,580027
Colorado,Kiowa County,2018,1385
Colorado,Kit Carson County,2018,7166
Colorado,Lake County,2018,7807
Colorado,La Plata County,2018,56511
Colorado,Larimer County,2018,351045
Colorado,Las Animas County,2018,14460
Colorado,Lincoln County,2018,5595
Colorado,Logan County,2018,22286
Colorado,Mesa County,2018,153339
Colorado,Mineral County,2018,774
Colorado,Moffat County,2018,13148
Colorado,Montezuma County,2018,26303
Colorado,Montrose County,2018,42309
Colorado,Morgan County,2018,28754
Colorado,Otero County,2018,18354
Colorado,Ouray County,2018,4834
Colorado,Park County,2018,18583
Colorado,Phillips County,2018,4343
Colorado,Pitkin County,2018,18066
Colorado,Prowers County,2018,12038
Colorado,Pueblo County,2018,167574
Colorado,Rio Blanco County,2018,6347
Colorado,Rio Grande County,2018,11274
Colorado,Routt County,2018,25489
Colorado,Saguache County,2018,6837
Colorado,San Juan County,2018,760
Colorado,San Miguel County,2018,8195
Colorado,Sedgwick County,2018,2284
Colorado,Summit County,2018,30771
Colorado,Teller County,2018,25158
Colorado,Washington County,2018,4861
Colorado,Weld County,2018,315360
Colorado,Yuma County,2018,9964
Colorado,Adams County,2019,516575
Colorado,Alamosa County,2019,16200
Colorado,Arapahoe County,2019,656051
Colorado,Archuleta County,2019,13928
Colorado,Baca County,2019,3620
Colorado,Bent County,2019,5578
Colorado,Boulder County,2019,326020
Colorado,Broomfield County,2019,70617
Colorado,Chaffee County,2019,20319
Colorado,Cheyenne County,2019,1824
Colorado,Clear Creek County,2019,9598
Colorado,Conejos County,2019,8169
Colorado,Costilla County,2019,3872
Colorado,Crowley County,2019,5989
Colorado,Custer County,2019,5119
Colorado,Delta County,2019,31021
Colorado,Denver County,2019,725508
Colorado,Dolores County,2019,2042
Colorado,Douglas County,2019,351842
Colorado,Eagle County,2019,55183
Colorado,Elbert County,2019,26707
Colorado,El Paso County,2019,721929
Colorado,Fremont County,2019,48009
Colorado,Garfield County,2019,60031
Colorado,Gilpin County,2019,6232
Colorado,Grand County,2019,15748
Colorado,Gunnison County,2019,17480
Colorado,Hinsdale County,2019,789
Colorado,Huerfano County,2019,6868
Colorado,Jackson County,2019,1397
Colorado,Jefferson County,2019,582800
Colorado,Kiowa County,2019,1417
Colorado,Kit Carson County,2019,7161
Colorado,Lake County,2019,8072
Colorado,La Plata County,2019,56440
Colorado,Larimer County,2019,357241
Colorado,Las Animas County,2019,14415
Colorado,Lincoln County,2019,5694
Colorado,Logan County,2019,22409
Colorado,Mesa County,2019,154552
Colorado,Mineral County,2019,756
Colorado,Moffat County,2019,13209
Colorado,Montezuma County,2019,26369
Colorado,Montrose County,2019,42791
Colorado,Morgan County,2019,28938
Colorado,Otero County,2019,18243
Colorado,Ouray County,2019,5005
Colorado,Park County,2019,18881
Colorado,Phillips County,2019,4359
Colorado,Pitkin County,2019,17902
Colorado,Prowers County,2019,12106
Colorado,Pueblo County,2019,168409
Colorado,Rio Blanco County,2019,6350
Colorado,Rio Grande County,2019,11277
Colorado,Routt County,2019,25579
Colorado,Saguache County,2019,6829
Colorado,San Juan County,2019,723
Colorado,San Miguel County,2019,8169
Colorado,Sedgwick County,2019,2274
Colorado,Summit County,2019,30851
Colorado,Teller County,2019,25408
Colorado,Washington County,2019,4869
Colorado,Weld County,2019,324703
Colorado,Yuma County,2019,10020
New York,Albany County,2000,294960
New York,Allegany County,2000,49916
New York,Bronx County,2000,1333854
New York,Broome County,2000,200319
New York,Cattaraugus County,2000,84017
New York,Cayuga County,2000,81925
New York,Chautauqua County,2000,139659
New York,Chemung County,2000,91079
New York,Chenango County,2000,51381
New York,Clinton County,2000,79897
New York,Columbia County,2000,63055
New York,Cortland County,2000,48571
New York,Delaware County,2000,47967
New York,Dutchess County,2000,281001
New York,Erie County,2000,949494
New York,Essex County,2000,38822
New York,Franklin County,2000,51049
New York,Fulton County,2000,55006
New York,Genesee County,2000,60329
New York,Greene County,2000,48143
New York,Hamilton County,2000,5383
New York,Herkimer County,2000,64383
New York,Jefferson County,2000,111494
New York,Kings County,2000,2465812
New York,Lewis County,2000,26966
New York,Livingston County,2000,64361
New York,Madison County,2000,69420
New York,Monroe County,2000,739047
New York,Montgomery County,2000,49653
New York,Nassau County,2000,1336290
New York,New York County,2000,1540373
New York,Niagara County,2000,219665
New York,Oneida County,2000,235045
New York,Onondaga County,2000,457907
New York,Ontario County,2000,100289
New York,Orange County,2000,343155
New York,Orleans County,2000,44147
New York,Oswego County,2000,122490
New York,Otsego County,2000,61669
New York,Putnam County,2000,96079
New York,Queens County,2000,2229895
New York,Rensselaer County,2000,152627
New York,Richmond County,2000,445414
New York,Rockland County,2000,287455
New York,St. Lawrence County,2000,111869
New York,Saratoga County,2000,201570
New York,Schenectady County,2000,146481
New York,Schoharie County,2000,31589
New York,Schuyler County,2000,19281
